"에너지원별(1)","에너지원별(2)",에너지원별(3),사업/자가구분별(1),2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
"에너지원별(1)","에너지원별(2)",에너지원별(3),사업/자가구분별(1),전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주
"① 재생에너지","풍력",소계,자가용,13244,101,54,13,95,1,200,7,-,26,981,8,43,3018,1569,391,822,5916,13313,101,54,13,95,1,200,7,-,29,1021,14,46,3015,1569,391,822,5936,13352,104,54,13,95,1,200,7,-,35,1101,14,55,3024,1572,405,834,5839,13461,105,33,13,135,4,200,10,-,40,1121,38,55,3027,1584,415,835,5847,13565.53,104.8,32.9,13.32,138,4,200,9.6,-,39.61,1151,38,94.6,3030,1606.8,415,834.9,5853
"① 재생에너지","수력",소계,계,1797764,416,65,3560,12919,1830,100,300,2310,276885,519993,511607,32865,81005,36141,179955,137245,569,1809488,416,65,3560,12919,1830,100,300,2310,276894,519993,514007,32865,81005,36255,179955,146395,619,1807291,316,65,3560,12919,1830,100,300,2310,277028,520143,514007,32865,83037,36471,179965,141469,906,1821374,316,120,3560,12919,1830,100,300,2310,277028,520095,519007,40451,80037,36971,179955,145469,906,1813392.4,316,120,3560,12919,1830,100,300,2310,277028,520095,519007,32333,80037,37107,179955,145469,906.4
"① 재생에너지","수력",소계,사업용,1796325,416,10,3560,12599,1830,-,300,2310,276055,519993,511604,32829,81005,36141,179955,137239,479,1808048,416,10,3560,12599,1830,-,300,2310,276064,519993,514004,32829,81005,36255,179955,146389,529,1805777,316,10,3560,12599,1830,-,300,2310,276118,520143,514004,32829,83037,36471,179965,141469,816,1819805,316,10,3560,12599,1830,-,300,2310,276118,520095,519004,40415,80037,36971,179955,145469,816,1811823.4,316,10,3560,12599,1830,-,300,2310,276118,520095,519004,32297,80037,37107,179955,145469,816.4
"① 재생에너지","수력",소계,자가용,1439,-,55,-,320,-,100,-,-,830,-,3,36,-,-,-,6,90,1439,-,55,-,320,-,100,-,-,830,-,3,36,-,-,-,6,90,1514,-,55,-,320,-,100,-,-,910,-,3,36,-,-,-,-,90,1569,-,110,-,320,-,100,-,-,910,-,3,36,-,-,-,-,90,1569,-,110,-,320,-,100,-,-,910,-,3,36,-,-,-,-,90
"① 재생에너지","해양",소계,계,255000,-,-,-,-,-,-,-,-,254000,-,-,-,-,1000,-,-,-,255500,-,-,-,-,-,-,-,-,254000,-,-,-,-,1000,-,-,500,255500,-,-,-,-,-,-,-,-,254000,-,-,-,-,1000,-,-,500,255580,-,-,-,-,-,-,-,-,254000,-,-,-,-,1080,-,-,500,255580,-,-,-,-,-,-,-,-,254000,-,-,-,-,1080,-,-,500
"① 재생에너지","해양",소계,사업용,255000,-,-,-,-,-,-,-,-,254000,-,-,-,-,1000,-,-,-,255500,-,-,-,-,-,-,-,-,254000,-,-,-,-,1000,-,-,500,255500,-,-,-,-,-,-,-,-,254000,-,-,-,-,1000,-,-,500,255580,-,-,-,-,-,-,-,-,254000,-,-,-,-,1080,-,-,500,255580,-,-,-,-,-,-,-,-,254000,-,-,-,-,1080,-,-,500
"① 재생에너지","바이오",소계,계,3065271,10485,6348,11960,235260,2140,99,621430,5000,202044,329870,2340,586820,447997,21568,7050,317721,257139,3141235,10485,5290,11960,240630,2120,99,562430,5000,219329,329870,3185,588730,457875,22522,7050,317521,357139,3525835,8865,6690,10460,245230,2120,99,562430,5000,149624,520715,3380,833730,458873,27704,6850,326926,357139,3578983,8865,6690,10260,245230,2120,99,562430,5000,80123,520715,3380,793870,618873,30354,6850,326985,357139,3664456.4,8865,7290,10060,245230,2140,99,562430,5000,81004,523515,3500,770059.9999999999,618812.9999999999,36795.4,8600,384205,396850
"① 재생에너지","바이오",소계,사업용,3017171,6865,6348,8850,235260,2140,99,585000,5000,198714,329870,2140,586620,447937,21468,6450,317271,257139,3092366,6865,5290,8850,240630,2120,99,526000,5000,215899,329870,2635,588330,457815,22303,6450,317071,357139,3440259,6865,6690,8850,245230,2120,99,526000,5000,146194,520715,2540,793330,458813,27298,6450,326926,357139,3508257,6865,6690,8850,245230,2120,99,526000,5000,76693,520715,2540,768570,618813,29948,6450,326535,357139,3591765.4,6865,6690,8850,245230,2140,99,526000,5000,76943,523515,2660,744759.9999999999,618812.9999999999,36695.4,6450,384205,396850
"① 재생에너지","바이오",소계,자가용,48100,3620,-,3110,-,-,-,36430,-,3330,-,200,200,60,100,600,450,-,48869,3620,-,3110,-,-,-,36430,-,3430,-,550,400,60,219,600,450,-,85576,2000,-,1610,-,-,-,36430,-,3430,-,840,40400,60,406,400,-,-,70726,2000,-,1410,-,-,-,36430,-,3430,-,840,25300,60,406,400,450,-,72691,2000,600,1210,-,-,-,36430,-,4061,-,840,25300,-,100,2150,-,-
"① 재생에너지","바이오",바이오가스,계,60396,10485,2116,3110,6900,20,-,-,-,16104,1690,1445,2920,6012,859,1650,3896,3189,60945,10485,2116,3110,4300,-,-,-,-,16399,1690,2290,4830,6012,978,1650,3896,3189,61532,8865,3516,1610,4300,-,-,-,-,16894,2535,2580,4830,7010,1352,1450,3401,3189,61590,8865,3516,1410,4300,-,-,-,-,17393,2535,2580,5170,7010,712,1450,3460,3189,65816,8865,4116,1210,4300,20,-,-,-,18274,2335,2700,6260,6950,406,3200,4280,2900
"① 재생에너지","바이오",바이오가스,사업용,48726,6865,2116,-,6900,20,-,-,-,12774,1690,1245,2720,5952,759,1050,3446,3189,48506,6865,2116,-,4300,-,-,-,-,12969,1690,1740,4430,5952,759,1050,3446,3189,52386,6865,3516,-,4300,-,-,-,-,13464,2535,1740,4430,6950,946,1050,3401,3189,52194,6865,3516,-,4300,-,-,-,-,13963,2535,1740,4770,6950,306,1050,3010,3189,54455,6865,3516,-,4300,20,-,-,-,14213,2335,1860,5860,6950,306,1050,4280,2900
"① 재생에너지","바이오",바이오가스,자가용,11670,3620,-,3110,-,-,-,-,-,3330,-,200,200,60,100,600,450,-,12439,3620,-,3110,-,-,-,-,-,3430,-,550,400,60,219,600,450,-,9146,2000,-,1610,-,-,-,-,-,3430,-,840,400,60,406,400,-,-,9396,2000,-,1410,-,-,-,-,-,3430,-,840,400,60,406,400,450,-,11361,2000,600,1210,-,-,-,-,-,4061,-,840,400,-,100,2150,-,-
"① 재생에너지","바이오",매립지가스,계,69378,-,4232,-,50000,2120,99,-,-,-,980,895,-,1498,4279,2450,1825,1000,67820,-,3174,-,50000,2120,99,-,-,-,980,895,-,1498,3979,2450,1625,1000,67427,-,3174,-,50000,2120,99,-,-,-,980,800,-,1498,3681,2450,1625,1000,66309,-,3174,-,50000,2120,99,-,-,-,980,800,-,1498,2563,2450,1625,1000,66309,-,3174,-,50000,2120,99,-,-,-,980,800,-,1498,2563,2450,1625,1000
"① 재생에너지","바이오",매립지가스,사업용,69378,-,4232,-,50000,2120,99,-,-,-,980,895,-,1498,4279,2450,1825,1000,67820,-,3174,-,50000,2120,99,-,-,-,980,895,-,1498,3979,2450,1625,1000,67427,-,3174,-,50000,2120,99,-,-,-,980,800,-,1498,3681,2450,1625,1000,66309,-,3174,-,50000,2120,99,-,-,-,980,800,-,1498,2563,2450,1625,1000,66309,-,3174,-,50000,2120,99,-,-,-,980,800,-,1498,2563,2450,1625,1000
"① 재생에너지","바이오",매립지가스,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",우드칩,계,15450,-,-,4500,8000,-,-,-,-,-,-,-,-,-,-,-,-,2950,21999,-,-,4500,8000,-,-,-,-,-,951,-,-,5000,598,-,-,2950,83669,-,-,4500,12600,-,-,-,-,4095,11675,-,40000,5000,3904,-,-,1896,126879,-,-,4500,12600,-,-,-,-,4151,60000,-,24900,13037,7691,-,-,-,77314.2990801476,-,-,4500,12600,-,-,-,-,-,-,-,38900,9136.8190801476,12177.48,-,-,-
"① 재생에너지","바이오",우드칩,사업용,15450,-,-,4500,8000,-,-,-,-,-,-,-,-,-,-,-,-,2950,21999,-,-,4500,8000,-,-,-,-,-,951,-,-,5000,598,-,-,2950,43669,-,-,4500,12600,-,-,-,-,4095,11675,-,-,5000,3904,-,-,1896,101979,-,-,4500,12600,-,-,-,-,4151,60000,-,-,13037,7691,-,-,-,77314.2990801476,-,-,4500,12600,-,-,-,-,-,-,-,38900,9136.8190801476,12177.48,-,-,-
"① 재생에너지","바이오",우드칩,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40000,-,-,-,-,-,-,-,-,-,-,-,40000,-,-,-,-,-,24900,-,-,-,-,-,-,-,-,-,-,-,24900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",목재펠릿,계,1383881,-,-,-,167000,-,-,-,-,-,237200,-,313554,385846,16389,179,263713,-,1343074,-,-,-,167000,-,-,-,-,-,237200,-,307702,388251,14921,-,228000,-,1512934,-,-,-,167000,-,-,-,-,-,427200,-,335053,383681,-,-,200000,-,1643778,-,-,-,167000,-,-,-,-,-,427200,-,315762,533816,-,-,200000,-,2075903.180919852,-,-,-,167000,-,-,-,-,-,430200,-,547499.9999999999,546373.1809198523,16430,-,368400,-
"① 재생에너지","바이오",목재펠릿,사업용,1383881,-,-,-,167000,-,-,-,-,-,237200,-,313554,385846,16389,179,263713,-,1343074,-,-,-,167000,-,-,-,-,-,237200,-,307702,388251,14921,-,228000,-,1512934,-,-,-,167000,-,-,-,-,-,427200,-,335053,383681,-,-,200000,-,1643778,-,-,-,167000,-,-,-,-,-,427200,-,315762,533816,-,-,200000,-,2075903.180919852,-,-,-,167000,-,-,-,-,-,430200,-,547499.9999999999,546373.1809198523,16430,-,368400,-
"① 재생에너지","바이오",목재펠릿,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",폐목재,계,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",폐목재,사업용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",폐목재,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",흑액,계,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",흑액,자가용,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-,36430,-,-,-,-,-,-,36430,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","바이오",하수슬러지고형연료,계,182041,-,-,-,-,-,-,-,-,-,-,-,131446,-,-,2771,47824,-,140248,-,-,-,-,-,-,-,-,-,-,-,137298,-,-,2950,-,-,249604,-,-,-,-,-,-,-,-,-,-,-,190654,-,-,2950,56000,-,338996,-,-,-,-,-,-,-,-,-,-,-,280046,-,-,2950,56000,-,52950,-,-,-,-,-,-,-,-,-,-,-,50000,-,-,2950,-,-
"① 재생에너지","바이오",하수슬러지고형연료,사업용,182041,-,-,-,-,-,-,-,-,-,-,-,131446,-,-,2771,47824,-,140248,-,-,-,-,-,-,-,-,-,-,-,137298,-,-,2950,-,-,249604,-,-,-,-,-,-,-,-,-,-,-,190654,-,-,2950,56000,-,338996,-,-,-,-,-,-,-,-,-,-,-,280046,-,-,2950,56000,-,52950,-,-,-,-,-,-,-,-,-,-,-,50000,-,-,2950,-,-
"① 재생에너지","바이오",Bio-SRF,계,338345,-,-,-,3360,-,-,-,5000,45940,90000,-,138900,54641,41,-,463,-,450369,-,-,-,11330,-,-,-,5000,62930,89049,-,138900,57114,2046,-,84000,-,563890,-,-,-,11330,-,-,-,5000,58635,78325,-,263193,61684,18767,-,65900,1054,424651,-,-,-,11330,-,-,-,5000,58579,30000,-,167991,63512,19388,-,65900,2950,369383.92,-,-,-,11330,-,-,-,5000,62730,90000,-,127400,54855,5218.92,-,9900,2950
"① 재생에너지","바이오",Bio-SRF,사업용,338345,-,-,-,3360,-,-,-,5000,45940,90000,-,138900,54641,41,-,463,-,450369,-,-,-,11330,-,-,-,5000,62930,89049,-,138900,57114,2046,-,84000,-,563890,-,-,-,11330,-,-,-,5000,58635,78325,-,263193,61684,18767,-,65900,1054,424651,-,-,-,11330,-,-,-,5000,58579,30000,-,167991,63512,19388,-,65900,2950,344483.92,-,-,-,11330,-,-,-,5000,62730,90000,-,102500,54855,5218.92,-,9900,2950
"① 재생에너지","바이오",Bio-SRF,자가용,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24900,-,-,-,-,-,-,-,-,-,-,-,24900,-,-,-,-,-
"① 재생에너지","바이오",바이오중유,계,979350,-,-,4350,-,-,-,585000,-,140000,-,-,-,-,-,-,-,250000,1020350,-,-,4350,-,-,-,526000,-,140000,-,-,-,-,-,-,-,350000,950350,-,-,4350,-,-,-,526000,-,70000,-,-,-,-,-,-,-,350000,880350,-,-,4350,-,-,-,526000,-,-,-,-,-,-,-,-,-,350000,920350,-,-,4350,-,-,-,526000,-,-,-,-,-,-,-,-,-,390000
"① 재생에너지","바이오",바이오중유,사업용,979350,-,-,4350,-,-,-,585000,-,140000,-,-,-,-,-,-,-,250000,1020350,-,-,4350,-,-,-,526000,-,140000,-,-,-,-,-,-,-,350000,950350,-,-,4350,-,-,-,526000,-,70000,-,-,-,-,-,-,-,350000,880350,-,-,4350,-,-,-,526000,-,-,-,-,-,-,-,-,-,350000,920350,-,-,4350,-,-,-,526000,-,-,-,-,-,-,-,-,-,390000
"① 재생에너지","폐기물",소계,계,3813059,25650,39700,5000,38710,1260,4000,67190,3250,49712,14308,30964,873830,16733,1447310,1180555,13423,1464,3888166,25650,39700,5000,36910,1260,4000,67190,3250,69592,14558,28717,877210,12185,1460672,1227385,13423,1464,422064,35150,39700,14900,38710,4360,4000,7000,3250,75093,14458,22100,9710,16585,60766,42195,13423,20664,507374,35150,40195,14900,39810,4360,8800,7000,3250,73393,14258,23603,9710,16585,140218,42195,13283,20664,473322.1562118049,35150,40195,14900,5880,4360,8800,9200,3370,73393,14008,22753.5562118049,14572,16585,133124.6,42035,14464,20532
"① 재생에너지","폐기물",소계,사업용,1800956,18450,33900,-,36910,1260,-,5500,3250,19324,13390,26092,806330,11733,537064,283730,4023,-,1321683,18450,33900,-,36910,1260,-,5500,3250,39204,13390,23845,809280,7185,288426,37060,4023,-,338193,27950,33900,9900,36910,4360,-,5500,3250,43705,13390,17360,9280,11585,60420,37060,4423,19200,333288,27950,33900,9900,36910,4360,-,5500,3250,42005,13390,18863,9280,11585,55852,37060,4283,19200,407221.1562118049,27950,34395,9900,4780,4360,-,5500,3250,58155,13888,20455.5562118049,9560,16585,133124.6,38935,7183,19200
"① 재생에너지","폐기물",소계,자가용,2012103,7200,5800,5000,1800,-,4000,61690,-,30388,918,4872,67500,5000,910246,896825,9400,1464,2566483,7200,5800,5000,-,-,4000,61690,-,30388,1168,4872,67930,5000,1172246,1190325,9400,1464,83871,7200,5800,5000,1800,-,4000,1500,-,31388,1068,4740,430,5000,346,5135,9000,1464,174086,7200,6295,5000,2900,-,8800,1500,-,31388,868,4740,430,5000,84366,5135,9000,1464,66101,7200,5800,5000,1100,-,8800,3700,120,15238,120,2298,5012,-,-,3100,7281,1332
"① 재생에너지","폐기물",폐가스,계,3475180,-,-,-,-,-,-,57990,-,-,-,-,867500,-,1394800,1154890,-,-,3505480,-,-,-,-,-,-,57990,-,-,-,-,867500,-,1394800,1185190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","폐기물",폐가스,사업용,1548100,-,-,-,-,-,-,-,-,-,-,-,800000,-,484900,263200,-,-,1022900,-,-,-,-,-,-,-,-,-,-,-,800000,-,222900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","폐기물",폐가스,자가용,1927080,-,-,-,-,-,-,57990,-,-,-,-,67500,-,909900,891690,-,-,2482580,-,-,-,-,-,-,57990,-,-,-,-,67500,-,1171900,1185190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"① 재생에너지","폐기물",산업폐기물,계,62200,-,-,-,17157,1260,-,2200,800,8443,-,20560,2900,2150,1180,2800,2750,-,100197,-,-,-,36910,1260,-,2200,800,25373,-,16324,5850,2150,1180,5400,2750,-,109608,-,-,-,36910,4360,-,-,2428,30783,-,16446,5850,3500,1180,5400,2750,-,199435,-,-,-,38010,4360,4800,-,2502,29083,-,17949,5850,3531,85040,5560,2750,-,168041.9872408429,-,-,-,4080,4360,4800,2200,3002.4320481404,29083,-,13941.5562118049,9850,3534.9989808976,85040,5400,2750,-
"① 재생에너지","폐기물",산업폐기물,사업용,56186,-,-,-,17157,1260,-,-,800,5515,-,19674,2900,2150,1180,2800,2750,-,94183,-,-,-,36910,1260,-,-,800,22445,-,15438,5850,2150,1180,5400,2750,-,105794,-,-,-,36910,4360,-,-,2428,27855,-,15560,5850,3500,1180,5400,2750,-,105701,-,-,-,36910,4360,-,-,2502,26155,-,17063,5850,3531,1020,5560,2750,-,152127.9872408429,-,-,-,2980,4360,-,-,3002.4320481404,26155,-,13055.5562118049,5850,3534.9989808976,85040,5400,2750,-
